"Status","Name","Duration in ms","Description"
"passed","unknown.SendTradeToTradingBlotterFromModeling","11848",""
"passed","unknown.GetPositions_GetPositionByExternalID_Success","1554",""
"passed","unknown.WhenUsingLookThroughByPortSector_LookThroughFalse","41",""
"passed","unknown.WhenDeletingViewType","1042",""
"passed","unknown.WhenSendingTradesForTradeForNeed_ClosedCashBalancesTrue_SendTradesCorrectly","2196",""
"passed","unknown.WhenEditingChildPairsOrdersPermOnAndEMSComplianceOnlyFalse_IsSuccessful_ExpectClerkAccept","6024",""
"passed","unknown.CreateTrader_AllOrNothingTrue_ValidInvalid","21",""
"passed","unknown.Verify_ApprovalList_ExecBroker_In_ApprovalList_OrderRouting_Expect_Fill_Successfully","20821",""
"passed","unknown.WhenMovingTargetedTradesFromStagingToTradingTradesDoNotMerge_AutoMergeDisabled","20505",""
"passed","unknown.WhenCreatingPSSymbolsTheyGetPersisted","2210",""
"passed","unknown.Verify_OrderRouting_withLimit","6853",""
"passed","unknown.UpdateTrade_NoTradeFinalize_Success_MultipleTrade_2_AllOrNothing_False_TState","3277",""
"passed","unknown.WhenGettingByXColumns","1029",""
"passed","unknown.Verify_LEICode_FIX44","11293",""
"passed","unknown.TradeMerge_BatchSelect_MMT_Trades_MultipleElectronicBrokers","10079",""
"passed","unknown.WhenCreatingInvestmentTrackingRules","18",""
"passed","unknown.WhenNotifying_NonPercentagePriceTypeSecType_PriceTypeIsTwo","1035",""
"passed","unknown.SendLocatesOnTradeEntry","9150",""
"passed","unknown.RunEzeReport","325943",""
"passed","unknown.RunBringToModel","1083",""
"passed","unknown.DeletePosition_DeletePositionByPortfolioTest_AllOrNothingFalse_ValidInvalid","3678",""
"passed","unknown.InsertFinalizedTradeIgnoreTriggers_TestForAllocationData","14",""
"passed","unknown.Verify_Exec_Broker_Column_Mapping_WithStandardFIXTag_OverFIX42","14116",""
"passed","unknown.Verify_EDMCode_FIX42","11855",""
"passed","unknown.WhenChildOrderEditWithPermOffAndEMSComplianceOnlyFalse_EdiValidation_ExpectReject","6022",""
"passed","unknown.InsertOrUpdatePosition_ExternalID_null","1508",""
"passed","unknown.WhenFinalizingTrade_BrokerFeeScheduleApplied_NegativeCountry","17682",""
"passed","unknown.RequestAdditionalLocatesPerCustodian","10122",""
"passed","unknown.DeleteIssuer_AllOrNothingTrue_ValidData","59",""
"passed","unknown.CreateIssuer_AllOrNothingTrue_ValidData","2030",""
"passed","unknown.TestGetAllocationTargetLotForBuyTrade_WithValidRequest_ReturnSuccessResponse","419",""
"passed","unknown.UpdateBroker_AllOrNothingFalse_ValidInvalidShortNameSize","68",""
"passed","unknown.GetArchiveAllocationsTest_Allocations","241",""
"passed","unknown.FTPPUT_NoDateinLocalFileName","64785",""
"passed","unknown.WhenNotifying_WithoutClientLEI_ClientLEIIsRetrieved","61379",""
"passed","unknown.Test_RetrievePositionLots_FilterBySymbol","11060",""
"passed","unknown.WhenNotifying_LastCapacityIsCorrect","1035",""
"passed","unknown.WhenSecurityPassesDefaultFilterAndMultipleMatchWillFail","6184",""
"passed","unknown.WhenNotifyingMRS_TraderIsAssociatedToNonMifidFirm_FillISsFiltered","60377",""
"passed","unknown.EzeIntradayXML_DoNotChangeTradeDetailsWhenLotLevelCCsFalse","36458",""
"passed","unknown.Verify_TradeGen_MatchAppend_BrokerCommitted","14176",""
"passed","unknown.TradeImporter_SaveCurrentUserSettingsAndThenSaveGlobalUserSettings","118",""
"passed","unknown.FTPGET_IgnoreLastModTime","5027",""
"passed","unknown.WhenGettingPositionProperties","1008",""
"passed","unknown.WhenSavingIntradayChartingSettings","1213",""
"passed","unknown.EzeIntradayXML_CheckForAmend","19329",""
"passed","unknown.WhenNotifyingMRS_TraderIsNotAssociatedToAFirm_FillISsFiltered","60677",""
"passed","unknown.Verify_BrokerTraderDefaultsToTradeTraderSetting_False_TradeGen_MatchAppend","35109",""
"passed","unknown.FinalizeTStateTrade","5709",""
"passed","unknown.SaveRealTimeInstanceAndSubscriptionsTest","2",""
"passed","unknown.GetSettleDateList","35",""
"passed","unknown.DeleteCrossCurrency__success","140",""
"passed","unknown.GetAllocationBlotterData","130",""
"passed","unknown.WhenAddingPairsOrderOneLegFailsEDIValidationExpectPendingClerkReject","2008",""
"passed","unknown.WhenNotifying_SecurityInformationIsCorrect","1555",""
"passed","unknown.WhenUsingLookThroughBySecurity_LookThroughFalse_Strategies","55",""
"passed","unknown.CreateTrade_TradeFinalize_Error_SingleTrade_IsAllOrNothing_False_MState_InRequest","2012",""
"passed","unknown.WhenSecurityPassesFilterAndFailOnSecondaryMatch","8031",""
"passed","unknown.WhenPersistingSymbology_ForAnOption_UnderlyingPSSymbolIsGeneratedIfNotPopulated","2649",""
"passed","unknown.WhenValidatingPSSymbolsFindSomeThatFail","1816",""
"passed","unknown.CreateTrade_TradeFinalize_Error_SingleTrade_IsAllOrNothing_True_TState_InRequest","2013",""
"passed","unknown.AddBrokerUDF_MultipleTrades_Broker_ListTrader","22053",""
"passed","unknown.EzeIntradayXML_CheckForCancelForCancelFromHistory","22617",""
"passed","unknown.WhenGettingInvestmentTrackingTransactions","17",""
"passed","unknown.InsertOrUpdateSecurityData_InsertSecurityWithDefaultMifidFields","131",""
"passed","unknown.WhenUpdatingInvestmentTrackingRules","16",""
"passed","unknown.WhenAddingChildOrderToSPIsSuccessfulExpectTwoClerkAccept","4020",""
"passed","unknown.UpdateCustodian_AllOrNothingTrue_ValidInvalid","27",""
"passed","unknown.EzeIntradayXML_ChangeLotLevelFieldStrategyWhenLotLevelCCsTrue","20677",""
"passed","unknown.WhenEditingStagedPairOrdersFailsEDIExpectPendingClerkReject","4017",""
"passed","unknown.RollBackF5TradeToMandTState","22058",""
"passed","unknown.CreateForwardCoverTrade_WithDefaultDates","3032",""
"passed","unknown.WhenFinalizingTrade_BrokerCommissionScheduleApplied_NegativeBroker","17017",""
"passed","unknown.WhenUpdatingColumnCustomSummary","1383",""
"passed","unknown.WhenFinalizingTrade_WithFeeBrokerOverride_CalculationCorrect","16762",""
"passed","unknown.ValidateTradePublish_ValidateHeartbeat","34020",""
"passed","unknown.ChangeTradeLimitTest","33",""
"passed","unknown.EzeIntradayXML_ChangeLotLevelFieldStrategyWhenLotLevelCCsFalse","19591",""
"passed","unknown.EzeXmlTransformDetailL_WithInvalidXSL","921",""
"passed","unknown.CdmsOmsSqlSchemaComparison","107907",""
"passed","unknown.EnterF5SellTrade_CloseOutOfTradeAndHolding_CheckTheoreticalAllocations","17282",""
"passed","unknown.TestGetAllocationTargetLotForBuyTrade_ModelLevelerBuy_BasisPosition_ForProjectedShares_WithStagingTrades_ReturnSuccessResponse","6467",""
"passed","unknown.EzeConnect45_RejectCancelReplace_C42284880","2492",""
"passed","unknown.InsertOrUpdateSecurityData_InsertSecurityWithMifidFields","120",""
"passed","unknown.FTPGET_InvalidFilename","12752",""
"passed","unknown.RetrieveAllTradeId","39907",""
"passed","unknown.TradeMerge_BatchSelect_Targeted_Trades_MultipleBrokers_RunCompliance_ProcessUserOverridingComplianceAction","6287",""
"passed","unknown.PartialRebillPartiallyFilledTradeByBrokerF5Trade","32724",""
"passed","unknown.F2FullyFilledRebillTradesTest","41708",""
"passed","unknown.WhenUpdateTradeTrader_MaintainBrokerTrader","1663",""
"passed","unknown.Verify_UnsolicitedReplace_LimitChange","57595",""
"passed","unknown.WhenCallingNotify_WhileBouncingRedis_AllFillsAreSent_WithShutDown","119763",""
"passed","unknown.Test_TradeCancel_WithNoCancelReason","861",""
"passed","unknown.EzeXmlTransformDetail_WithMMDDYYOutFilename","807",""
"passed","unknown.PreUpgradeOMSTemplates","108183",""
"passed","unknown.Test_DeleteExecution_WithOneWrongQueryParameter_WithTwoCorrectParamters","20",""
"passed","unknown.WhenSendingTradesForTradeForNeed_WhatIf_SendTradesCorrectly","1338",""
"passed","unknown.GetPortfolioUserDefinedFields_ForSixthPosOfCode_WithPValue","7",""
"passed","unknown.Verify_ExecutionCorrect","59569",""
"passed","unknown.GetSecTypes","235",""
"passed","unknown.SendModelingTradesFromStagingToTrading","25586",""
"passed","unknown.DynamicPositionsLoadingWithNewTradeTest","10953",""
"passed","unknown.RequestMagicWandLocateList_BasedOnSetting_UpdateLocateInventoryForSecTypes","83249",""
"passed","unknown.WhenRunningAScenario_DatafeedHasNoPriceForUnderlying_RiskServiceGetsUnderlyingPriceFromAnalyticsInAnalytics","2728",""
"passed","unknown.GetPortfolioUserDefinedFields__ForSixthPosOfCode_WithTValue","6",""
"passed","unknown.GetNextUniqueIDIndexList_ByCheckingPriceID_ReturnsSameNumberOfRecords","9",""
"passed","unknown.WhenGettingPortfolioDropdown","52",""
"passed","unknown.DeleteAllPositions_Success","692710",""
"passed","unknown.DeletePortfolio_AllOrNothingTrue_ValidInvalid","57",""
"passed","unknown.TestGetAllocationTargetLotForBuyTrade_WithRoundTo3_MinAmount23","21",""
"passed","unknown.WhenDoingDataValidationUSOptionExpiredErrorReported","1425",""
"passed","unknown.TradeMerge_BatchSelect_MMT_Trades_SingleNonElectronicBroker_RunCompliance_ViolationReported","6152",""
"passed","unknown.WhenSecuritySwapPassesFilterAndFailOnPrimaryMatch","8232",""
"passed","unknown.FTPPUT_BlankUsername","2506",""
"passed","unknown.WhenBatchInsertOrderAllOrNothingFalse","5034",""
"passed","unknown.RulesPersistToDatabase","3850",""
"passed","unknown.WhenEditingStagedPairOrdersIsSuccessfulExpectTwoClerkAccept","6023",""
"passed","unknown.WhenEnteringASellTrade_WithShortBrokerFromF5_TOrderActionUpdatesToShort","121",""
"passed","unknown.WhenLoadingModelingServerColumns","4",""
"passed","unknown.Verify_ApprovalList_ExecBroker_Not_In_ApprovalList_TradeGen_Expect_Fill_DK","25413",""
"passed","unknown.InsertTradeUDF_AcceptsUserDefinedField_ForDateType","7",""
"passed","unknown.Verify_CustomRepeatingGroup_OrderRouting","17253",""
"passed","unknown.WhenSecurityPassesDefaultFilterAndFailOnPrimaryMatch","6109",""
"passed","unknown.WhenMovingTargetedTradesFromStagingToTrading_InvalidTradesSelected_DefaultCustodianDoesNotRun_AllowNoPositionCheckTrue_CustProofSPTrue","17315",""
"passed","unknown.CreatetradewithOrderSideasBuy","2535",""
"passed","unknown.WhenFinalizingTrade_AllocationCommissionScheduleApplied_PositiveSectype","17662",""
"passed","unknown.WhenNotifyingMRS_MifidEligibleBrokerBuy_FillISsFiltered","60730",""
"passed","unknown.EnterF5SellTrade_CloseOutOfHolding_CheckTheoreticalAllocations","1443",""
"passed","unknown.DeleteStrategy_AllOrNothingTrue_ValidData","53",""
"passed","unknown.Verify_MultiQuickSend_WithBrokerUDF_Outbound","21768",""
"passed","unknown.ManualTradeRule_CreateNewTrade_WithComplianceCheck_ViolationReported","36311",""
"passed","unknown.Verify_TradeGen_Append_TradeDoesNotExistOnBlotter","14107",""
"passed","unknown.EzeXmlTransformDetail_EmailWithoutFile","1482",""
"passed","unknown.ValidateSubscriptionForHoldingsUsingRealtimeAdapter","13",""
"passed","unknown.Verify_IDMCodeMissing_FIX42","11165",""
"passed","unknown.CreateMStateTradeWithIDMFieldsTestWithShortName","2011",""
"passed","unknown.MergeRules_Delete","181",""
"passed","unknown.WhenRunningScenarioOnOptionMissingUnderlyingRiskSessionLogHasError","3401",""
"passed","unknown.DeletePortfolio_AllOrNothingFalse_ValidData","73",""
"passed","unknown.DeleteTStateTrade","4452",""
"passed","unknown.WhenShuttingDownProxy_QueueIsEmpty_ShutdownReturns","62",""
"passed","unknown.RemoveAllocations_SingleTradeIsCreated","6047",""
"passed","unknown.WhenCreatingInvestmentTrackingTransactions","10",""
"passed","unknown.Verify_TradeGen_HardMatchRollUp","14968",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_MultipleTrade_3_IsAllOrNothing_False_TState_InRequest","3262",""
"passed","unknown.RenameSecurityTest_Failure","29",""
"passed","unknown.RequestHierarchyComparisonTest","48882",""
"passed","unknown.WhenCheckingCompliance_F5TradeEntry_RestrictionLevelViolationsReported_TradeNotCreated","3520",""
"passed","unknown.SendingLocatesForTradesImportedFromTradeImporter","98123",""
"passed","unknown.SFTPPUT_IgnoreLastModTime","10051",""
"passed","unknown.EzeIntradayXML_CheckForLastLiquidityWhenTCPriceAndFAndLFillIsInluded","15098",""
"passed","unknown.TestGetAllocationTargetLot_CoverTrade_PercentTo_BasisPosition_ForTheoShares_WithExistingTrades_ValidateResponse","6055",""
"passed","unknown.Verify_ApprovalList_ExecBroker_In_ApprovalList_TradeGen_Expect_Fill_Successfully","21331",""
"passed","unknown.AddLocates","1241",""
"passed","unknown.UpdateTradeUserDefinedField_ByCheckingParticularUser_RecoredUpdatedCorrectly","8",""
"passed","unknown.SaveTradeSequenceTest_TotalAmountGreaterThanCommittedAmount_ReturnSuccess","6618",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_MultipleTrade_3_IsAllOrNothing_False_TState_UnSupportedState","3197",""
"passed","unknown.GetPortfolioUserDefinedFields_ForAddingToTheList","8",""
"passed","unknown.ChangeManager_MMT_Trade_RunCompliance_ViolationReported","5283",""
"passed","unknown.SFTPPUT_BadUsername","4318",""
"passed","unknown.GetClearingBrokerList","13",""
"passed","unknown.GetDefTypeUnderlyingTest","120",""
"passed","unknown.Test_InsertSingleExecution_Failed_OverFillOrder","11307",""
"passed","unknown.CreateMStateTradeWithIDMFieldsTestWithGUIDNotAvailable","2553",""
"passed","unknown.Test_UpdateSingleExecution_NullRequest","22",""
"passed","unknown.TradeMerge_BatchSelect_Targeted_Trades","8405",""
"passed","unknown.TradeMerge_BatchSelect_MMT_Trades_SingleNonElectronicBroker_RunCompliance_ProcessUserOverridingComplianceAction","7344",""
"passed","unknown.WhenCallingNotify_EnsureOrderIsMaintained_MultipleThreads","1369",""
"passed","unknown.WhenInvokingFilterLogic_NullRequest_FilterResultUnknown","2",""
"passed","unknown.CreatePortfolio_AllOrNothingFalse_ValidInvalid","247",""
"passed","unknown.EnterF5CoverTrade_AttemptHoldingsOvercover","5094",""
"passed","unknown.RetrieveManager_NoManagerFound","16",""
"passed","unknown.TradeMerge_CollapseBlotter_MMT_Trades_SingleNonElectronicBroker_RunCompliance_ViolationReported","6411",""
"passed","unknown.Test_RetreieveExecution_WhenMultipleQueryParametersString_TradeIdAndExecutionIdAndOrderId","21",""
"passed","unknown.GetDefTypes_ByCheckingParticularUser_ReturnsCorrectList","247",""
"passed","unknown.TraderHasAssociatedFirm_GetFirmLEIByTrader_ReturnsFirmLEI","113",""
"passed","unknown.Verify_Execution_Correction_Match","17209",""
"passed","unknown.UpdateTrade_NoTradeFinalize_Success_MultipleTrade_3_IsAllOrNothing_True_TState","2904",""
"passed","unknown.DeleteCountry_Success","124",""
"passed","unknown.CreatetradewithOrderSideasCover","32450",""
"passed","unknown.Verify_TradeGen_Append_TradeExistsOnBlotterAndCommitedToBroker","14510",""
"passed","unknown.TestTradeRule_AutoBreakOutManagerAllocation","5117",""
"passed","unknown.Verify_Sending_Outbound_Field_Override","20550",""
"passed","unknown.ImportLocatesAndSend","9280",""
"failed","unknown.ValidateTradePublish_PersistSubscription_FullRefresh","1541",""
"passed","unknown.TradeMerge_CollapseBlotter_MMT_Trades","5808",""
"passed","unknown.WhenDoingDataIntegrityCheck_ForANewlyTradedSymbol_ResultsAreReturned","5777",""
"passed","unknown.Test_TradeCancel_TradingServiceGoesDown","46976",""
"passed","unknown.Verify_BrokerValidationForLocateId","10708",""
"passed","unknown.WhenCowboyEntryFailsCompThenAckCompExpectClerkAccept","7020",""
"passed","unknown.WhenNotifying_CancellingAFillThatWasNotFiltered_SendsCancellation","2505",""
"passed","unknown.Verify_StoringCompdealerCodes_In_TC_BestExecution_Using_Tradegen","22139",""
"passed","unknown.WhenInsertOrUpdate_MergeTrades_Targeted_WithBrokers","732",""
"passed","unknown.NewHoldingsAppear","6787",""
"passed","unknown.DoNotIncludePreferredCustodians_SendCustodiansWithZeroLocates","88423",""
"passed","unknown.InsertOrUpdatePosition_AllOrNothingTrue_ValidData","1542",""
"passed","unknown.TestTradeRule_AutoFinalize_FullyFinalized","20245",""
"passed","unknown.CreateCrossCurrency__success","483",""
"passed","unknown.EzeXmlTransformDetail_WithhashOutFilename","840",""
"passed","unknown.VerifyDealCreditEventsForSecurity","165",""
"passed","unknown.RetrievePortfolio_Failure","21",""
"passed","unknown.GetAllocationsForTrade","95",""
"passed","unknown.DeleteIssuer_AllOrNothingFalse_ValidInvalid","117",""
"passed","unknown.TradeMerge_BatchSelect_Targeted_Trades_SingleElectronicBroker","2050",""
"passed","unknown.Verify_MBS_BulkFill_LimitOrder","6894",""
"passed","unknown.WhenGettingSymbolList","1027",""
"passed","unknown.UpdateCustodian_AllOrNothingFalse_ValidSuccess","106",""
"passed","unknown.BasisPointBrokerFeeTest","6048",""
"passed","unknown.WhenNotifying_MultipleFills_MissingBrokerDataSucessfullyRetrieved","3698",""
"passed","unknown.WhenCreatingInvestmentTrackingConfigurations","12",""
"passed","unknown.WhenNotifyingMRS_TradeReportingIndicatorFlagIsSIBuyer_FillisFiltered","60591",""
"passed","unknown.TradeImporter_SendToTrading_MMT_And_Targeted_PartiallyCommittedAndPartiallyFilled","601",""
"passed","unknown.WhenSecurityPassesDefaultFilterAndSuccessOnSecondaryMatch","6068",""
"passed","unknown.WhenSellSideFillsAndAmendsAndCancelsOnTradeGenTradeWithNoExistingTradeOnTheBlotter_NotifyMRS_PerformVariousSanityChecks","10092",""
"passed","unknown.CreatetradewithFills_AllowExecutedTradesViaEITrue","3372",""
"passed","unknown.EnterF5CoverTrade_CloseOutOfHolding_CheckTheoreticalAllocations","1122",""
"passed","unknown.UpdateCrossCurrency__success","114",""
"passed","unknown.SSFTPPUT_TrasnferToPrimAndSec","8600",""
"passed","unknown.CreateManager_AllOrNothingTrue_ValidData","35",""
"passed","unknown.Test_RetrievePositionLots_FilterByPortfolio","11036",""
"passed","unknown.WhenEditingStagedPairFailsCompVioAckVioExpectExchangeAcceptAck","6034",""
